DB00920,-7.71308851958981
DB07954,-7.183492002465845
DB05266,-6.416259300951191
DB00651,-6.184853293749221
DB01791,-5.994315489012751
DB01656,-5.994315489012751
DB08299,-5.451219232154292
DB02587,-5.33461519725928
DB06843,-5.33461519725928
DB08811,-5.264413282524144
DB01088,-5.118358527816625
DB01959,-4.700433889175938
DB01954,-4.700433889175938
DB03606,-4.700433889175938
DB03849,-4.700433889175938
DB04149,-4.700433889175938
DB02733,-4.633604351276519
DB01113,-4.610891970993363
DB00203,-4.481987399244997
DB00862,-4.481987399244997
DB06909,-4.32340156867108
DB02660,-4.32340156867108
DB01647,-4.32340156867108
DB03807,-4.32340156867108
DB01427,-4.227866437413362
DB00277,-4.173306265148611
DB00975,-4.112489235280248
DB08066,-4.034373603335492
DB07340,-3.988669573219847
DB02116,-3.9238502584024997
DB07186,-3.8917614955199884
DB02482,-3.8692446589632965
DB00820,-3.80697168557695
DB00824,-3.733586339387608
DB07638,-3.6871526410928985
DB04574,-3.6871526410928985
DB07933,-3.6871526410928985
DB04573,-3.6871526410928985
DB08020,-3.6871526410928985
DB00481,-3.6871526410928985
DB00675,-3.6871526410928985
DB06842,-3.6328715510824385
DB01613,-3.492114166184511
DB00783,-3.4463763432072105
DB00806,-3.3102673179805873
DB06927,-3.235254358228459
DB01196,-3.1552699389554197
DB00255,-3.154307395933314
DB00895,-3.1372485619381822
DB03428,-3.004411584624751
DB02950,-3.004411584624751
DB06196,-2.9918692994859346
DB07995,-2.948870315284029
DB04530,-2.9395905977393606
DB04604,-2.937934029872941
DB03349,-2.8360059876374737
DB01645,-2.7887826502652393
DB08602,-2.788406813971128
DB01412,-2.7769829389386875
DB03882,-2.742225890119046
DB07757,-2.742225890119046
DB03860,-2.742225890119046
DB07032,-2.742225890119046
DB07036,-2.742225890119046
DB04020,-2.742225890119046
DB06937,-2.742225890119046
DB08065,-2.7372913116942055
DB07545,-2.7372913116942055
DB07801,-2.7372913116942055
DB07361,-2.7372913116942055
DB07360,-2.7372913116942055
DB07362,-2.7372913116942055
DB07266,-2.7372913116942055
DB06963,-2.730067711491908
DB07789,-2.730067711491908
DB06897,-2.730067711491908
DB00201,-2.728984359537349
DB02860,-2.6976496832111807
DB04675,-2.6976496832111807
DB04738,-2.6976496832111807
DB02169,-2.6976496832111807
DB02628,-2.68791836399646
DB04612,-2.68791836399646
DB04505,-2.6806376238114296
DB07325,-2.6806376238114296
DB03080,-2.6806376238114296
DB08436,-2.6806376238114296
DB06969,-2.6806376238114296
DB06961,-2.6806376238114296
DB06964,-2.6806376238114296
DB04054,-2.6806376238114296
DB07324,-2.6806376238114296
DB08197,-2.6806376238114296
DB06956,-2.6806376238114296
DB06958,-2.6806376238114296
DB06957,-2.6806376238114296
DB07100,-2.6806376238114296
DB07601,-2.6806376238114296
DB07502,-2.6806376238114296
DB08443,-2.6806376238114296
DB08442,-2.6806376238114296
DB02359,-2.6806376238114296
DB08194,-2.6806376238114296
DB03749,-2.6806376238114296
DB03809,-2.6806376238114296
DB08788,-2.6806376238114296
DB03504,-2.6806376238114296
DB08789,-2.6806376238114296
DB07495,-2.6806376238114296
DB08557,-2.6806376238114296
DB07317,-2.6806376238114296
DB08787,-2.6806376238114296
DB02550,-2.6806376238114296
DB03137,-2.6806376238114296
DB04254,-2.6806376238114296
DB02840,-2.6806376238114296
DB03899,-2.6806376238114296
DB07319,-2.6806376238114296
DB03093,-2.6806376238114296
DB08786,-2.6806376238114296
DB04588,-2.6806376238114296
DB04899,-2.679613613523692
DB07204,-2.672148695889778
DB07997,-2.672148695889778
DB07996,-2.672148695889778
DB06959,-2.672148695889778
DB08070,-2.672148695889778
DB07107,-2.672148695889778
DB08113,-2.672148695889778
DB07583,-2.672148695889778
DB07857,-2.672148695889778
DB07856,-2.672148695889778
DB07855,-2.672148695889778
DB07854,-2.672148695889778
DB07858,-2.672148695889778
DB08150,-2.672148695889778
DB08148,-2.672148695889778
DB08149,-2.672148695889778
DB08114,-2.672148695889778
DB07860,-2.672148695889778
DB08568,-2.672148695889778
DB08569,-2.672148695889778
DB04880,-2.66206700293517
DB00235,-2.66206700293517
DB00261,-2.66206700293517
DB01166,-2.66206700293517
DB08251,-2.644416196777186
DB08213,-2.644416196777186
DB03124,-2.644416196777186
DB07696,-2.644416196777186
DB06862,-2.644416196777186
DB08497,-2.644416196777186
DB08498,-2.644416196777186
DB08499,-2.644416196777186
DB08229,-2.644416196777186
DB02918,-2.6352391414770278
DB03183,-2.6352391414770278
DB02676,-2.6352391414770278
DB07051,-2.6352391414770278
DB04271,-2.6352391414770278
DB04469,-2.6352391414770278
DB02039,-2.6184314294191466
DB00928,-2.613247598202927
DB01099,-2.613247598202927
DB01262,-2.613247598202927
DB06237,-2.611148216923432
DB08729,-2.611148216923432
DB06267,-2.611148216923432
DB02638,-2.6046736227907217
DB00067,-2.6046736227907217
DB00035,-2.6046736227907217
DB06751,-2.6045769542486377
DB01303,-2.597977444375619
DB01640,-2.5879646460280084
DB01970,-2.5879646460280084
DB00727,-2.573585101753932
DB00325,-2.573585101753932
DB00883,-2.573585101753932
DB01612,-2.573585101753932
DB03384,-2.5531797022067018
DB01244,-2.5502725917143008
DB01919,-2.5406574104708386
